time,joint0,joint1,joint2,joint3,joint4,joint5,endpos_x,endpos_y,endpos_z,target_x,target_y,target_z
5.599999999999996,-1.2754102034269386,-1.5272536077070609,2.026272391967107,-2.0698151110549428,-1.5707963267948966,0.2953861233679579,0.4036482995240561,0.26289165009537474,0.3,0.38244205803669273,0.24270466649968916,0.3
5.699999999999996,-1.3056407019669711,-1.597577342575831,2.0973238463597226,-2.0705428305787876,-1.5707963267948966,0.2651556248279252,0.38244205803669284,0.2427046664996893,0.2999999999999999,0.36308977551980115,0.21869008532856352,0.3
5.799999999999995,-1.3503433186110145,-1.672236224250711,2.1660851923568667,-2.0646452949010525,-1.5707963267948966,0.220453008183882,0.36308977551980104,0.21869008532856354,0.30000000000000016,0.34589664902916606,0.1912266308726817,0.3
5.899999999999995,-1.4116661799889918,-1.7500722760255591,2.230564468205993,-2.0512885189753303,-1.5707963267948966,0.15913014680590487,0.34589664902916606,0.19122663087268157,0.30000000000000004,0.3311338244402208,0.16074741821468555,0.3
5.999999999999995,-1.4914646658050956,-1.82888114104216,2.288586733749683,-2.030501919502419,-1.5707963267948966,0.07933166098980086,0.3311338244402208,0.16074741821468563,0.30000000000000004,0.3190341203156169,0.12773312274559076,0.3
6.099999999999994,-1.5905187526736575,-1.9048832292484175,2.3379401044678922,-2.0038532020143713,-1.5707963267948966,-0.019722425878761024,0.31903412031561684,0.1277331227455908,0.29999999999999993,0.3097883562174123,0.09270439962672904,0.3
6.199999999999994,-1.7073064777468228,-1.9723469560793694,2.3766211621460265,-1.9750705328615537,-1.5707963267948966,-0.13651015095192603,0.30978835621741235,0.0927043996267291,0.30000000000000004,0.3035423433685873,0.05621367274682978,0.3
6.299999999999994,-1.8366880780085884,-2.0238981105945397,2.4031124819416885,-1.9500106981420453,-1.5707963267948966,-0.26589175121369174,0.3035423433685873,0.05621367274682985,0.29999999999999993,0.30039458512295525,0.01883642266729255,0.3
6.399999999999993,-1.969576501323132,-2.0520938490621052,2.4165306696983997,-1.9352331474311906,-1.5707963267948966,-0.3987801745282352,0.3003945851229552,0.018836422667292574,0.2999999999999999,0.30039472350842933,-0.01883788905004137,0.3
6.499999999999993,-2.0948281697425686,-2.052092997999904,2.4165302758097265,-1.9352336046047194,-1.5707963267948966,-0.5240318429476717,0.30039472350842933,-0.01883788905004139,0.30000000000000004,0.30354275634258787,-0.056215116003846606,0.3
6.5999999999999925,-2.2029265761164134,-2.0238956997514226,2.4031113028082336,-1.9500119298517078,-1.5707963267948968,-0.6321302493215165,0.30354275634258765,-0.05621511600384666,0.3000000000000001,0.3097890372670927,-0.09270579699698876,0.3
6.699999999999992,-2.2888470760304322,-1.972343341557117,2.3766192135622526,-1.9750721988000324,-1.5707963267948966,-0.7180507492355354,0.3097890372670927,-0.09270579699698887,0.3,0.31903505870041693,-0.12773445219172944,0.3
6.799999999999992,-2.3521779875550255,-1.9048788306183562,2.3379374286256884,-2.0038549248022286,-1.5707963267948966,-0.7813816607601288,0.3190350587004168,-0.12773445219172933,0.29999999999999993,0.3311350053612515,-0.1607486587705436,0.3
6.8999999999999915,-2.3953372817948164,-1.8288763196675089,2.2885834010628288,-2.0305034081902162,-1.5707963267948968,-0.8245409549999196,0.3311350053612515,-0.16074865877054353,0.3000000000000001,0.3458980538625975,-0.19122776297395205,0.3
6.999999999999991,-2.421712375538252,-1.7500672875174814,2.230560567252535,-2.05128960652995,-1.5707963267948968,-0.8509160487433555,0.3458980538625976,-0.19122776297395214,0.29999999999999993,0.3630913821105707,-0.21869109112133284,0.3
7.099999999999991,-2.434564328286557,-1.672231225767788,2.1660808171170753,-2.064645918144184,-1.5707963267948968,-0.8637680014916606,0.36309138211057074,-0.21869109112133273,0.29999999999999993,0.3824438410479043,-0.2427055301220047,0.3
7.19999999999999,-2.4366105579164583,-1.597572420802928,2.0973190873707668,-2.070542993362735,-1.5707963267948966,-0.8658142311215616,0.38244384104790435,-0.24270553012200458,0.29999999999999993,0.4036502308365578,-0.26289235792739646,0.3
